"wef 01.05.2026
",,,,,,
"Sr. No.
","Item
","SS Price
","Dist. Price
","M.R.P.
","Inner Packing
","Master Packing
"
1,"Round Mop (Without Rod )
",39,,,200,400
2,"Google Mop 6"" (Without Rod )
",55,,,150,300
3,"Yahoo Mop 9"" (Without Rod )
",75,,,120,240
4,"Twitter Mop 11"" (Without Rod )
",102,,,90,180
5,"Round Mop (4ft. Wooden Rod )
",59,,,50,100
6,"Google Mop 6"" (4ft. Wooden Rod )
",74,,,50,100
7,"Yahoo Mop 9"" (4ft. Wooden Rod )
",95,,,40,80
8,"Twitter Mop 11"" ( 4ft. Wooden Rod )
",122,,,30,60
9,"Round Mop (4ft. Metal Rod )
",68,,120,50,100
10,"Google Mop 6"" (4ft. Metal Rod )
",84,,210,50,100
11,"Yahoo Mop 9"" (4ft. Metal Rod )
",104,,250,40,80
12,"Twitter Mop 11"" ( 5ft. Metal Rod )
",141,,400,30,60
13,"Dustwin Mop ( 5ft. Metal Rod )
",123,,199,50,100
14,"Mini Wet Mop ( 5ft. Metal Rod )
",131,,299,50,100
15,"Cotton Wet Mop ( 5ft. Metal Rod )
",145,,359,50,100
16,"Aqua Mop 6"" ( Without Rod )
",65,,,100,200
17,"Deep Clean Mop 9"" ( Without Rod )
",81,,,80,160
18,"Majastic Mop 11"" ( Without Rod )
",106,,,60,120
19,"Aqua Mop 6"" ( 4 Ft. Metal Rod )
",95,,,50,100
17,"Deep Clean Mop 9"" ( 4 Ft. Metal Rod )
",110,,,40,80
18,"Majastic Mop 11"" ( 4 Ft. Metal Rod )
",136,,,30,60
19,"Aqua Mop 6"" ( 4 Ft. SS Rod )
",136,,,50,100
20,"Deep Clean Mop 9"" ( 4 Ft. SS Rod )
",151,,,40,80
21,"Majastic Mop 11"" ( 4 Ft. SS Rod )
",179,,,30,60
22,"New Win Mop with Metal Rod
",140,,,24,48
23,"New Win Mop with SS Rod
",181,,,24,48
,"Wipers
",,,,,
24,"Eagle Kitchen Wiper
",35,,99,12,108
25,"Eagle Floor Wiper 12"" ( 2 Ft. SS Rod )
",100,,199,48,128
26,"Eagle Floor Wiper 15"" ( 3 Ft. SS Rod )
",129,,240,36,108
27,"Eagle Floor Wiper 20"" ( 4 Ft. SS Rod )
",152,,320,24,72
28,"Amaze Kitchen Wiper
",23,,99,12,108
29,"Amaze Floor Wiper 12"" ( 2 Ft. Metal Rod )
",58,,249,48,128
30,"Amaze Floor Wiper 16"" ( 3 Ft. Metal Rod )
",72,,299,36,108
31,"Amaze Floor Wiper 20"" ( 4 Ft. Metal Rod )
",88,,399,24,72
32,"Mr. Tall ( 4 Ft. Metal Rod )
",114,,299,24,192
33,"Mr. Tall ( 4 Ft. SS Rod )
",156,,299,24,192
34,"Hardy ( 4 Ft. Metal Rod )
",103,,299,24,192
35,"Hardy ( 4 Ft. SS Rod )
",145,,299,24,192
36,"Mini Hardy ( 2 Ft. Metal Rod )
",65,,149,48,192
37,"Mini Hardy ( 2 Ft. SS Rod )
",85,,149,48,192
38,"Omega Road Broom 18""
",177,,390,12,144
39,"Omega Hardy Broom 18""
",157,,390,12,144
40,"Carpet Brush
",52,,99,24,192
,"Garbage Bag
",,,,,
41,"Small 17 X 19
",26,,63,12,288
42,"Medium 19 X 21
",30,,81,12,240
43,"Large 24 X 32
",39,,108,12,192
44,"Ex. Large 30 X 37
",67,,180,6,108
45,"Jumbo 36 X 48
",81,,216,6,96
46,"Diamond Jala
",41,,,150,450
47,"Round Jala
",44,,,150,450
48,"UC Round Jala Packing
",48,,199,150,450
49,"UC Diamnod Jala Packing
",50,,189,150,450
50,"Celling Round Broom ( 6 Ft. SS Rod )
",124,,,50,150
51,"Celling V Broom ( 6 Ft. SS Rod )
",121,,,50,150
52,"Infinity Round Jala Broom ( 6 Ft. Heavy Metal Rod )
",96,,,12,96
53,"Rubber Handgloves
",30,,129,6,120
54,"Drain Cleaner
",14,,25,24,576
55,"Dolphin Dust Pan
",23,,,,
56,"Wonder Dust Pan
",36,,,,
57,"Fiber Kharata
",36,,89,100,300
58,"Alfa Hocky
",54,,120,,96
59,"Beta Hocky
",42,,110,,96
60,"Gama Hocky
",36,,100,,96
61,"Delta Hocky
",33,,90,,96
62,"Double Hocky
",26,,"-
",,150
63,"Zoom Hocky
",63,,149,,72
64,"Wonder Hockey
",49,,,,84
65,"Star Hocky
",31,,,,96
66,"3 Star Hocky
",34,,,,96
67,"5 Star Hocky
",37,,,,96
68,"7 Star Hocky
",43,,,,96
69,"Round Toilet brush
",48,,,,78
70,"Toilet Brush With Container
",92,,,,36
71,"Jumbo Hocky
",77,,,30,180
72,"Omega Toilet brush With Container
",74,,,12,144
77,"Smart Plastic Kharata
",66,,129,12,1200
78,"Premium Plastic Kharata
",67,,,12,120
79,"Super safai Plastic Kharata
",69,,,12,120
80,"Chakra Mop With Micro fiber Refill ( 4ft. Metal Rod )
",88,,,50,100
81,"Chakra Mop With cotton Refill ( 4 ft. Metal Rod )
",93,,,50,100
82,"Smart Spin & Go Mop Plastic
",465,,,,12
83,"Smart Spin & Go Mop Steel
",539,,,,12
84,"Dream Spin & Go Mop Plastic
",495,,,,12
85,"Dream Spin & Go Mop Steel
",568,,,,12
86,"Elite Spin & Go Mop Plastic
",524,,,,12
87,"Elite Spin & Go Mop Steel
",598,,,,12
88,"Elegent Spin & Go Mop Plastic
",667,,1899,,12
89,"Elegent Spin & Go Mop Steel
",748,,1999,,12
90,"Spin & Go Rod + Plate
",130,,350,20,80
91,"Spin & Go Rod + Plate Heavy
",250,,550,20,80
92,"Floor Duster 24 X 24
",20,,49,25,100
93,"Check Duster 18 X 28
",14,,49,25,100
94,"Glass Duster 23 X 23
",20,,49,25,100
95,"Microfiber Duster 16 X 16
",46,,99,25,100
96,"Cotton Dust control mop 18"" ( 4 Ft. Rod )
",141,,449,50,100
97,"Cotton Dust control mop 24"" ( 5 Ft. Rod )
",165,,490,50,100
98,"Blue Dust control mop 18"" ( 4 Ft. Rod )
",148,,449,50,100
99,"Blue Dust control mop 24"" ( 5 Ft. Rod )
",168,,490,50,100
100,"Gray Dust control mop 18"" Heavy
",234,,950,50,100
101,"Gray Dust control mop 24"" Heavy
",278,,999,50,100
,"Nephthalene Balls
",,,,,
102,100,24,,60,,250
103,250,57,,120,,100
104,500,112,,210,,50
105,1000,218,,399,,25
106,"Air Freshner 50 gms Odonil type
",18,,45,24,576
107,"Seni Cubes 100 gms
",26,,49,,144
108,"Seni Cubes 140 gms
",36,,70,,96
109,"Seni Cubes 200 gms
",51,,99,,84
110,"Urinal Screen Premium
",41,,120,10,120
111,"Toilet Roll 100 gms
",21,,75,,125
112,"Toilet Roll 150 gms
",28,,75,,80
113,"Kitchen Roll 200 gms
",53,,120,,72
114,"White Phenyle 1 Lit
",29,,75,,24
115,"White Phenyle 5 Lit
",112,,300,,4
116,"Colour Phenyle 1 Lit
",32,,85,,24
117,"Colour Phenyle 5 Lit
",130,,300,,4
,"Floor Hard Surface Cleaner
",,,,,
118,"500 ml
",58,,120,,24
119,"5 Lit
",281,,750,,4
,"Glass Cleaner
",,,,,
120,"500ml
",58,,99,,24
121,"1 Ltr.
",64,,99,,12
122,"5 Ltr.
",273,,750,,4
,"Toilet Cleaner
",,,,,
123,"500ml
",52,,95,,24
124,"5 Lit
",233,,750,,4
,"Handwash
",,,,,
125,"250ml
",62,,90,,48
126,"500ml
",82,,160,,24
127,"1 Ltr.
",112,,220,,12
128,"5 Ltr.
",318,,750,,4
,"Dishwash Gel
",,,,,
129,"500 ml
",73,,125,,24
130,"1 Ltr.
",113,,220,,12
131,"5 Ltr.
",399,,750,,4
,"Black Finyle
",,,,,
132,"450ml
",44,,75,,42
133,"5 Lit.
",324,,550,,4
,"Bathroom Cleaner 500ml
",57,,550,,24
134,"Laundry Detergent 1 lit
",159,,300,,12
135,"Tap Cleaner 250ml
",85,,250,,48
136,"Steel Scrubber Small Yellow 12 pcs
",55,,15,,
137,"Steel Scrubber Medium Green 12pcs
",71,,20,,
138,"Steel Scrubber Medium Red 12 pcs
",107,,25,,
139,"Green Pad Small 3 X 4
",5,,10,,
140,"Green Pad Big 4 X 6
",8,,25,,
141,"Green Pad Sponge Scrubber
",9,,,,
142,"Green Scrubber Pack of 10's
",33,,,,
143,"Iron Tile Brush
",49,,,12,96
144,"Cellulose Sponge 3 Pcs
",58,,,12,144
145,"Xing Scrubber (4 Pcs.)
",39,,,,
146,"Xing Scrubber (3 Pcs.)
",45,,,,
147,"Dish Cleaning Pad Scrubber (3 Pcs.)
",92,,,,
148,"Comfort Patla ( 4 Pcs.)
",107,,240,,
149,"Wooden Premium Patla
",35,,,,
150,"Puma Press Patla
",40,,,,
151,"Besin Brush
",19,,,,
152,"Plunger Small
",36,,,,108
153,"Plunger Big
",43,,,,96
154,"Refill Round Mop
",22,,,,100
155,"Refill Google Mop
",37,,,,100
156,"Refill Yahoo Mop
",46,,,,100
157,"Refill Mini Wet Mop
",56,,,,100
158,"Refill Dustwin Mop
",49,,,,100
159,"Refill Perfect Mop
",61,,,,100
160,"Refill Cotton Wet Mop
",65,,,,100
161,"Refill Win Mop
",28,,,,100
162,"Refilll Master Mop
",21,,,,100
163,"Refill Cotton Dust Control 18""
",35,,,,100
164,"Refill Cotton Dust Control 24""
",47,,,,100
165,"Refill Blue Dust Control 18""
",41,,,,100
166,"Refill Blue Dust Control 24""
",48,,,,100
167,"Refill Gray Dust control mop 18"" Heavy
",117,,,,100
168,"Refill Gray Dust control mop 24"" Heavy
",131,,,,100
