"wef 01.05.2026
",,,,,,
"Sr. No.
","Item
","SS Price
","Dist. Price
","M.R.P.
","Inner Packing
","Master Packing
"
,,,,,,
1,"Kohinoor
",69,,,"25 pcs.
","150 pcs
"
2,"King
",31,,,"25 pcs.
","150 pcs
"
3,"Jasmin
",74,,,"25 pcs.
","150 pcs
"
4,"Dhoom
",34,,,"25 pcs.
","150 pcs
"
5,"Shubh
",29,,,"25 pcs.
","150 pcs
"
6,"3G
",48,,,"25 pcs.
","150 pcs
"
7,"5G
",57,,,"25 pcs.
","150 pcs
"
8,"2G Tiger
",33,,,"25 pcs.
","150 pcs
"
9,"Thunder
",32,,,"25 pcs.
","150 pcs
"
10,"Classic
",34,,,"25 pcs.
","150 pcs
"
11,"Magic
",42,,,"25 pcs.
","150 pcs
"
12,"Super
",66,,,"25 pcs.
","150 pcs
"
13,"Delux
",80,,,"25 pcs.
","150 pcs
"
14,"Crystal
",82,,,"25 pcs.
","150 pcs
"
15,"Durable Broom (NDB Packing)
",52,,,"25 pcs.
","150 pcs
"
16,"Reliable Broom (NDB Packing)
",52,,,"25 pcs.
","150 pcs
"
17,"Shagun
",29,,,"25 pcs.
","150 pcs
"
18,"Green Gold
",45,,,"25 pcs.
","150 pcs
"
19,"Twincle
",77,,,"25 pcs.
","150 pcs
"
20,"Alladin
",688,,,"25 pcs.
","150 pcs
"
21,"Trishul
",60,,,"25 pcs.
","150 pcs
"
22,"Power
",70,,,"25 pcs.
","150 pcs
"
23,"Clean India
",44,,,"25 pcs.
","150 pcs
"
24,"Jumbo
",49,,,"25 pcs.
","150 pcs
"
25,"Star
",41,,,"25 pcs.
","150 pcs
"
26,"Rajdhani
",82,,,"25 pcs.
","150 pcs
"
27,"Jack
",87,,,"25 pcs.
","150 pcs
"
28,"Trimurti
",71,,,"25 pcs.
","150 pcs
"
29,"No Dust Broom
",88,,,"25 PCS.
","150 PCS
"
30,"No Dust Broom 2 in 1
",102,,,"25 PCS.
","150 PCS
"
,"Kharata
",,,,,
1,"Small (Clean)
",17,,,"25 pcs
","200 pcs
"
2,"Medium (Clean)
",20,,,"25 pcs
","200 pcs
"
3,"Big (Clean)
",25,,,"25 pcs
","200 pcs
"
4,"Sweeper (Clean) 400 gm
",39,,,"25 pcs
","100 pcs
"
5,"Sweeper (Clean) 500 gm
",47,,,"25 pcs
","100 pcs
"
,,,,,,
"Sr. No
","Item
","S.S. Price
","Dist. Price
","M.R.P.
","Packing
","Master Packing
"
